timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690216505,254,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,129,0,0
1550690216011,767,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,511,0,387
1550690216011,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,10,10,https://oxfamapps.org/festivals,511,0,387
1550690216522,256,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,130,0,0
1550690216026,755,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,505,0,382
1550690216026,505,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,10,10,https://oxfamapps.org/festivals,505,0,382
1550690216531,250,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690216051,755,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,505,0,382
1550690216051,505,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,10,10,https://oxfamapps.org/festivals,505,0,382
1550690216556,250,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690216700,764,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,388
1550690216700,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,388
1550690217213,251,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690216710,764,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,388
1550690216710,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,388
1550690217222,252,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690216726,757,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,507,0,384
1550690216726,507,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,10,10,https://oxfamapps.org/festivals,507,0,384
1550690217233,250,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690216722,768,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,515,0,390
1550690216722,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,10,10,https://oxfamapps.org/festivals,515,0,390
1550690217237,253,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690216742,758,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,507,0,383
1550690216742,507,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,10,10,https://oxfamapps.org/festivals,507,0,383
1550690217249,251,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690216760,765,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,387
1550690216760,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,387
1550690217272,253,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690216778,764,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,511,0,387
1550690216778,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,10,10,https://oxfamapps.org/festivals,511,0,387
1550690217289,253,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,128,0,0
