timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550683533224,194,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,4,5,https://www.gumtree.com/oxford,43,0,22
1550683533224,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,,true,,95,125,4,5,http://www.gumtree.com/oxford,43,0,22
1550683533267,151,HTTP Request-1,405,Not Allowed,Thread Group 1-5,text,false,,6187,125,4,5,https://www.gumtree.com/oxford,150,0,97
1550683533383,190,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,21
1550683533383,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,21
1550683533427,146,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,146,0,98
1550683533574,189,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,22
1550683533574,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,22
1550683533618,145,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,145,0,99
1550683533765,195,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683533765,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683533809,151,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,151,0,103
1550683533961,200,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683533961,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683534005,156,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,156,0,108
1550683534162,196,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683534162,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683534206,152,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,152,0,104
1550683534359,199,HTTP Request,405,Not Allowed,Thread Group 1-8,text,false,,6282,250,4,5,https://www.gumtree.com/oxford,47,0,24
1550683534359,47,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,,true,,95,125,4,5,http://www.gumtree.com/oxford,47,0,24
1550683534406,152,HTTP Request-1,405,Not Allowed,Thread Group 1-8,text,false,,6187,125,4,5,https://www.gumtree.com/oxford,152,0,97
1550683534384,203,HTTP Request,405,Not Allowed,Thread Group 1-9,text,false,,6282,250,4,5,https://www.gumtree.com/oxford,45,0,23
1550683534384,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,,true,,95,125,4,5,http://www.gumtree.com/oxford,45,0,23
